Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,314
Base Time Seconds,1677176281
Base Time Fractional,.668966299
Base Time,02/23/2023 18:18:01.668966299,
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Seconds,Channel,CH Label
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176381.575992208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176381.996535208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176382.832187208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176383.175005208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176383.656010208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176384.292554208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176384.687929208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176385.110972208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176385.474746208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176385.925400208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176386.322063208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176386.739754208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176387.144229041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176388.477695041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176389.059497041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176389.413990041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176389.755357041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176390.239310041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176390.599420041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176391.087624041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176391.730494041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176392.445953041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176392.908467041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176393.317011041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176393.719175041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176394.059169041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176394.404401041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176394.747146041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176395.106986041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176395.735607041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176396.497234041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176396.966300041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176397.305004041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176397.656819041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176398.024505041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176398.369809041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176398.819232041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176399.197508041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176399.566373041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176399.968227041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176400.392398041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176400.774480041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176401.168512041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176401.513807041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176401.849984041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176402.234792041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176402.634184041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176402.995299041,None,
22800.87688842,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176403.349631041,None,
26417.47936124,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176403.683170041,None,
22744.51668506,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176404.016667041,None,
23505.17170092,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176404.350170041,None,
17927.43043102,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176404.683721041,None,
2972.980187632,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176405.017278041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176405.536962041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176406.870438041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176407.839030041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176408.517194041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176408.850671041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176409.184159041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176409.517635041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176409.851107041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176410.184584041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176410.518064041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176411.059869041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176411.395578041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176411.739932041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176412.078213041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176412.418281041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176413.073302041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176413.513467041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176414.028653041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176414.383127041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176414.890618041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176415.331948041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176415.684997041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176416.022486041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176416.363589041,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176417.158143315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176417.540693315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176417.927747315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176418.276915315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176418.628732315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176419.012128315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176419.464031315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176419.888078315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176420.242558315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176420.668109315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176421.178123315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176421.547379315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176422.097801315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176422.511777315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176422.892569315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176423.237799315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176423.585692315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176424.185356315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176424.539761315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176425.004995315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176425.810355315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176426.432526315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176426.944186315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176427.335223315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176427.759528315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176428.174610315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176428.551460315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176428.920363315,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176429.273507315,None,
